0,0281
0,0278
0,0258
0
0,0607
0,052
0,0606
0,0158
0,0319
0,0737
0,0235
0,0683
0,0097
0,0235
0,0397
0,0181
0,0237
0,0296
0,0223
0,0302
0,0527
0,0436
0,0184
0
0,0242
0,0314
0,0227
0,0323
0,0406
0,0337
0,0639
0,0211
0,035
0,0404
0,0568
0,0396
0,0217
0,0364
0,0282
0,0562
