0,355
0,1909
0,2609
0,4942
0,2882
0,2948
0,2515
0,2415
0,2578
0,2174
0,3012
0,1706
0,2191
0,1999
0,2299
0,2133
0,1912
0,1908
0,2178
0,2085
0,2005
0,2274
0,2473
0,1959
0,3653
0,2205
0,321
0,2774
0,206
0,2293
0,1792
0,2024
0,3267
0,3672
0,2294
0,2063
0,2943
0,1863
0,1675
0,2426
